"name: LYS1125mon, distance: 8830.0393762842, start time: 2024-11-25T05:57:37.173Z, duration: 14409.5519998073",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-25T09:12:14.941Z,37.5504855596,127.0729339185,44.6775818079,0.0,-,9.25,1.875,-11.2455139212
,2024-11-25T09:12:15.948Z,37.5504855596,127.0729339185,44.6763611047,0.0,-,9.25,1.8125,-11.2719116263
,2024-11-25T09:12:16.956Z,37.5504855596,127.0729339185,44.6756592004,0.0,-,9.25,1.8125,-11.2666320853
,2024-11-25T09:12:17.963Z,37.5504855596,127.0729339185,44.6752319543,0.0,-,9.25,1.8125,-11.1503906301
,2024-11-25T09:12:18.970Z,37.5504855596,127.0729339185,44.6749572961,0.0,-,9.25,1.75,-11.1503906301
,2024-11-25T09:12:19.976Z,37.5504855596,127.0729339185,44.6748047083,0.0,-,9.25,1.75,-11.1873779348
,2024-11-25T09:12:20.979Z,37.5504855596,127.0729339185,44.6747131555,0.0,-,9.25,1.75,-11.1503906301
,2024-11-25T09:12:21.984Z,37.5504855596,127.0729339185,44.6746521204,0.0,-,9.25,1.75,-11.0763855032
,2024-11-25T09:12:22.991Z,37.5504855596,127.0729339185,44.6746216028,0.0,-,9.25,1.75,-11.1345214895
,2024-11-25T09:12:24.001Z,37.5504855596,127.0729339185,44.6746216028,0.0,-,9.25,1.8125,-11.1398010305
,2024-11-25T09:12:25.008Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.0552673391
,2024-11-25T09:12:26.015Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.2032165579
,2024-11-25T09:12:27.022Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.0129699758
,2024-11-25T09:12:28.029Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.75,-11.0869751028
,2024-11-25T09:12:29.036Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.75,-11.1239624075
,2024-11-25T09:12:30.043Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.6875,-11.1556701712
,2024-11-25T09:12:31.048Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.8125,-11.2772216849
,2024-11-25T09:12:32.054Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.8125,-11.2402038626
,2024-11-25T09:12:33.058Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.8125,-11.1345214895
,2024-11-25T09:12:34.067Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.75,-11.1873779348
,2024-11-25T09:12:35.073Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.8125,-11.1134033254
,2024-11-25T09:12:36.078Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.8125,-11.1186828665
,2024-11-25T09:12:37.081Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.1186828665
,2024-11-25T09:12:38.087Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.0288391164
,2024-11-25T09:12:39.094Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.0816955618
,2024-11-25T09:12:40.097Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.0711059621
,2024-11-25T09:12:41.103Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.0658264211
,2024-11-25T09:12:42.107Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.2138061575
,2024-11-25T09:12:43.113Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.6875,-11.1292419485
,2024-11-25T09:12:44.118Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.6875,-11.0499877981
,2024-11-25T09:12:45.126Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.6875,-11.0235595754
,2024-11-25T09:12:46.133Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.6875,-11.2402038626
,2024-11-25T09:12:47.137Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.1345214895
,2024-11-25T09:12:48.140Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.1292419485
,2024-11-25T09:12:49.145Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.1398010305
,2024-11-25T09:12:50.147Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.0605468801
,2024-11-25T09:12:51.155Z,37.5504855596,127.0729339185,44.6745910852,0.0,-,9.25,1.875,-11.1873779348
,2024-11-25T09:12:52.159Z,37.5504855596,127.0729339185,44.7550659388,0.0,-,9.25,1.8125,-11.0869751028
,2024-11-25T09:12:53.165Z,37.5504855596,127.0729339185,44.8031616419,0.0,-,9.25,1.75,-11.0975341848
,2024-11-25T09:12:54.169Z,37.5504855596,127.0729339185,44.8319092005,0.0,-,9.25,1.75,-11.0763855032
,2024-11-25T09:12:55.175Z,37.5504855596,127.0729339185,44.849090597,0.0,-,9.25,1.8125,-11.0763855032
,2024-11-25T09:12:56.183Z,37.5504855596,127.0729339185,44.8593445033,0.0,-,9.25,1.875,-11.1503906301
,2024-11-25T09:12:57.192Z,37.5504855596,127.0729339185,44.7849731653,0.0,-,9.25,1.75,-11.1609497122
,2024-11-25T09:12:59.893Z,37.5504855596,127.0729339185,44.8210449427,0.0,-,63.25,1.875,-11.0446777395
,2024-11-25T09:13:05.089Z,37.5504855596,127.0729339185,44.7620849817,0.0,-,167.1875,1.75,-10.9918518117
,2024-11-25T09:13:08.156Z,37.5505105796,127.0729672785,44.7268066614,0.5996093751,-,41.0,1.9375,-11.1609497122
,2024-11-25T09:13:09.157Z,37.550514561,127.0729701284,44.7057190149,0.5664215089,-,39.375,1.875,-10.9495544484
,2024-11-25T09:13:10.156Z,37.5505163631,127.0729685358,44.6931152551,0.3731384278,-,36.8125,1.875,-11.0922546438
,2024-11-25T09:13:11.156Z,37.5505178718,127.0729660212,44.6856079309,0.2656860352,-,34.0,1.8125,-11.0024108937
,2024-11-25T09:13:12.156Z,37.5505171594,127.0729632552,44.6811218469,0.1580505371,-,31.625,1.8125,-11.0816955618
,2024-11-25T09:13:13.156Z,37.5505104957,127.0729585613,44.6784363001,0.3479309082,-,28.5625,1.6875,-11.2772216849
,2024-11-25T09:13:14.156Z,37.5505092804,127.0729580584,44.676849386,0.2385864258,-,20.8125,1.6875,-11.1450805715
,2024-11-25T09:13:15.157Z,37.5505093642,127.0729576393,44.6759033411,0.118560791,-,19.0,1.6875,-11.1398010305
,2024-11-25T09:13:16.157Z,37.5505093642,127.0729570526,44.6753235071,0.0785217285,-,15.1875,1.625,-11.2455139212
,2024-11-25T09:13:17.157Z,37.5505093642,127.0729572202,44.6749878137,0.0274047851,-,10.25,1.6875,-11.1609497122
,2024-11-25T09:13:18.157Z,37.5505123817,127.0729478325,44.6748047083,0.5099792481,-,8.875,1.75,-11.2613525443
,2024-11-25T09:13:19.156Z,37.5505124655,127.072946659,44.6746826379,0.2698364258,-,7.8125,1.8125,-11.0711059621
,2024-11-25T09:13:20.156Z,37.5505128846,127.0729425519,44.6746216028,0.3229827881,-,7.1875,1.875,-11.1080932668
,2024-11-25T09:13:21.157Z,37.5505133875,127.0729365169,44.6745910852,0.4439697266,-,7.125,1.8125,-11.0922546438
,2024-11-25T09:13:22.156Z,37.5505135971,127.0729355949,44.6745910852,0.2460479736,-,7.625,1.8125,-11.1609497122
,2024-11-25T09:13:23.156Z,37.5505129684,127.0729343376,44.6745910852,0.1702575683,-,7.875,1.8125,-11.3564758353
,2024-11-25T09:13:24.156Z,37.5505128846,127.0729343376,44.6745910852,0.0816955566,-,8.6875,1.75,-11.2455139212
,2024-11-25T09:13:25.157Z,37.5505125912,127.0729347567,44.6745910852,0.0307159423,-,10.3125,1.75,-11.0605468801
,2024-11-25T09:13:26.156Z,37.5505124655,127.072935092,44.6745910852,0.018371582,-,11.0,1.8125,-11.1926574759
,2024-11-25T09:13:27.157Z,37.5505123817,127.072935092,44.6745605676,0.010482788,-,12.75,1.875,-11.2138061575
,2024-11-25T09:13:28.156Z,37.5505065982,127.0729474972,44.7550354212,0.6087188722,-,13.1875,1.75,-11.298339849
,2024-11-25T09:13:29.157Z,37.5505051732,127.0729502632,44.8031311243,0.446548462,-,12.9375,1.8125,-11.1345214895
,2024-11-25T09:13:30.156Z,37.5505048799,127.072949928,44.8318481654,0.2111053467,-,13.0625,1.75,-11.1556701712
,2024-11-25T09:13:31.156Z,37.5505049637,127.0729494251,44.8490295619,0.0795745849,-,13.0,1.8125,-11.1662292532
,2024-11-25T09:13:32.157Z,37.5505053828,127.0729490898,44.8592834681,0.011932373,-,11.8125,1.8125,-11.1450805715
,2024-11-25T09:13:33.157Z,37.5505070592,127.0729493412,44.8654175013,0.1011199951,-,11.375,1.75,-11.2084960989
,2024-11-25T09:13:34.156Z,37.5505077716,127.0729477487,44.8690796107,0.1086883545,-,10.9375,1.8125,-11.30361939
,2024-11-25T09:13:35.157Z,37.5505077716,127.0729472458,44.8712768763,0.0691375732,-,10.8125,1.75,-11.3089294486
,2024-11-25T09:13:36.156Z,37.5505078974,127.0729473296,44.8725586146,0.0308227539,-,10.75,1.75,-11.1186828665
,2024-11-25T09:13:37.157Z,37.5505078974,127.0729472458,44.8733520716,0.0220184326,-,11.3125,1.875,-11.1662292532
,2024-11-25T09:13:38.158Z,37.5505087775,127.0729474972,44.8738098353,0.0565948486,-,11.6875,1.6875,-11.1873779348
,2024-11-25T09:13:39.157Z,37.5505090708,127.0729474972,44.8741150111,0.0408782959,-,12.3125,1.6875,-11.1556701712
,2024-11-25T09:13:40.156Z,37.5505088613,127.0729476649,44.874267599,0.0113220214,-,12.5625,1.75,-11.1820983938
,2024-11-25T09:13:41.157Z,37.5505087775,127.072947581,44.8743591517,0.0032806396,-,13.3125,1.75,-11.1080932668
,2024-11-25T09:13:42.157Z,37.550508987,127.0729474972,44.8744201869,0.0101470947,-,13.5,1.6875,-11.1873779348
,2024-11-25T09:13:43.157Z,37.5505077716,127.0729455694,44.874481222,0.1026763916,-,13.0,1.9375,-11.1873779348
,2024-11-25T09:13:44.156Z,37.5505074783,127.0729451503,44.874481222,0.0727233886,-,12.9375,2.0,-11.1345214895
,2024-11-25T09:13:45.157Z,37.5505074783,127.0729442283,44.8745117396,0.069946289,-,12.625,2.0,-11.2349243216
,2024-11-25T09:13:46.157Z,37.5505069753,127.0729426357,44.8745117396,0.111831665,-,12.4375,2.0,-11.2402038626
,2024-11-25T09:13:47.156Z,37.5505067658,127.0729422166,44.8745422572,0.0790863037,-,12.5,2.0,-11.2296447806
,2024-11-25T09:13:48.157Z,37.5505002698,127.0729474972,44.794036886,0.4130096436,-,12.4375,1.75,-11.2560730032
,2024-11-25T09:13:49.156Z,37.5504987611,127.072947581,44.7459411829,0.2773590088,-,12.1875,1.75,-11.1398010305
,2024-11-25T09:13:50.156Z,37.5504986773,127.0729473296,44.7171936243,0.1311035156,-,11.875,1.75,-11.1450805715
,2024-11-25T09:13:51.157Z,37.5504987611,127.0729472458,44.7000122278,0.0499877929,-,11.5625,1.75,-11.2032165579
,2024-11-25T09:13:52.156Z,37.5504989706,127.0729471619,44.6897583215,0.014465332,-,11.1875,1.8125,-11.3511962943
,2024-11-25T09:13:53.156Z,37.5504995993,127.0729478325,44.7641296595,0.0434265136,-,10.1875,1.75,-11.1503906301
,2024-11-25T09:13:54.157Z,37.5504996831,127.0729479163,44.8085632532,0.0294189453,-,10.0,1.75,-11.2084960989
,2024-11-25T09:13:55.157Z,37.5504996831,127.0729479163,44.8351135462,0.0139007568,-,10.0,1.75,-11.1926574759
,2024-11-25T09:13:56.157Z,37.5504996831,127.0729479163,44.8509521693,0.0051269531,-,9.875,1.75,-11.2190856985
,2024-11-25T09:13:57.157Z,37.5504996831,127.0729479163,44.8604431361,0.0014343261,-,9.75,1.75,-11.30361939
,2024-11-25T09:13:58.157Z,37.5504922651,127.0729572202,44.7855835169,0.6134490968,-,9.5625,1.75,-11.2666320853
,2024-11-25T09:13:59.157Z,37.5504910916,127.072958729,44.7408752649,0.3728790284,-,9.375,1.75,-11.1926574759
,2024-11-25T09:14:00.156Z,37.5504910916,127.072958729,44.7141418665,0.1624603271,-,9.25,1.75,-11.3194885306
,2024-11-25T09:14:01.157Z,37.5504910916,127.0729584775,44.6981811731,0.06300354,-,9.75,1.75,-11.3247680716
,2024-11-25T09:14:02.157Z,37.5504910916,127.0729577231,44.6886291712,0.030014038,-,10.25,1.8125,-11.4146118217
,2024-11-25T09:14:03.157Z,37.5504920975,127.0729560468,44.7634277552,0.0935974121,-,11.0625,1.875,-11.1715087942
,2024-11-25T09:14:04.156Z,37.5504923908,127.0729555438,44.8081360071,0.0746154785,-,12.0,1.875,-11.2084960989
,2024-11-25T09:14:05.156Z,37.5504924747,127.07295546,44.834838888,0.0412750244,-,12.9375,1.875,-11.2296447806
,2024-11-25T09:14:06.156Z,37.5504924747,127.07295546,44.8507995814,0.0233154296,-,13.125,1.9375,-11.298339849
,2024-11-25T09:14:07.157Z,37.5504924747,127.07295546,44.8603210658,0.0104522705,-,13.3125,1.9375,-11.1873779348
,2024-11-25T09:14:08.156Z,37.55049369,127.0729538675,44.7855224817,0.1001739502,-,13.1875,1.8125,-11.2190856985
,2024-11-25T09:14:09.157Z,37.5504940672,127.0729532807,44.7408447473,0.0852203369,-,13.1875,1.875,-11.2825012259
,2024-11-25T09:14:10.156Z,37.5504941929,127.0729531969,44.7141418665,0.0481872558,-,13.25,1.875,-11.2455139212
,2024-11-25T09:14:11.156Z,37.5504943606,127.0729533645,44.6981811731,0.0252838134,-,13.3125,1.8125,-11.2825012259
,2024-11-25T09:14:12.156Z,37.5504942768,127.0729533645,44.6886596887,0.0101013183,-,13.125,1.8125,-11.2560730032
,2024-11-25T09:14:13.157Z,37.5504943606,127.0729518558,44.6829529016,0.0683441162,-,13.0625,1.75,-11.298339849
,2024-11-25T09:14:14.156Z,37.5504944863,127.0729518558,44.6795654504,0.0349884033,-,13.0,1.75,-11.2032165579
,2024-11-25T09:14:15.156Z,37.5504947797,127.0729524425,44.6775207727,0.0233306884,-,12.9375,1.75,-11.1398010305
,2024-11-25T09:14:16.156Z,37.5504947797,127.0729527778,44.6763000696,0.0218811035,-,13.0,1.75,-11.1979370169
,2024-11-25T09:14:17.157Z,37.5504948635,127.0729527778,44.6755676477,0.0163116455,-,13.25,1.6875,-11.3142089896
,2024-11-25T09:14:18.157Z,37.5504940672,127.0729518558,44.6751404016,0.0531921386,-,13.0,1.75,-11.3564758353
,2024-11-25T09:14:19.156Z,37.5504938996,127.0729518558,44.674896261,0.0324096679,-,13.125,1.8125,-11.2666320853
,2024-11-25T09:14:20.157Z,37.5504938996,127.0729518558,44.6747436731,0.0171051025,-,13.1875,1.8125,-11.2455139212
,2024-11-25T09:14:21.158Z,37.5504939834,127.0729509338,44.6746521204,0.04296875,-,13.125,1.8125,-11.1979370169
,2024-11-25T09:14:22.156Z,37.5504939834,127.0729506823,44.6745910852,0.0364990234,-,12.9375,1.8125,-11.2930603079
,2024-11-25T09:14:23.157Z,37.5504924747,127.0729520234,44.6745605676,0.0929565429,-,12.9375,1.8125,-11.2032165579
,2024-11-25T09:14:24.157Z,37.5504921813,127.0729520234,44.6745300501,0.0631256103,-,12.8125,1.75,-11.1767883352
,2024-11-25T09:14:25.157Z,37.5504921813,127.0729520234,44.6745300501,0.0319061279,-,12.875,1.75,-11.2349243216
,2024-11-25T09:14:26.157Z,37.5504921813,127.0729519396,44.6744995325,0.01272583,-,12.875,1.8125,-11.3247680716
,2024-11-25T09:14:27.157Z,37.5504922651,127.0729519396,44.6744995325,0.0036621093,-,13.0,2.0,-11.298339849
,2024-11-25T09:14:28.156Z,37.5504915946,127.0729549571,44.7550049036,0.1377258301,-,12.9375,1.875,-11.1767883352
,2024-11-25T09:14:29.156Z,37.550491385,127.0729557953,44.8030700892,0.1044464111,-,12.9375,1.875,-11.2402038626
,2024-11-25T09:14:30.157Z,37.5504912593,127.0729558791,44.8318176478,0.0558166504,-,13.0,1.9375,-11.1503906301
,2024-11-25T09:14:31.156Z,37.550491385,127.0729557953,44.8489990443,0.0236358642,-,13.0625,1.9375,-11.1979370169
,2024-11-25T09:14:32.158Z,37.550491385,127.0729556277,44.8592529505,0.0072784423,-,13.0625,1.875,-11.1979370169
,2024-11-25T09:14:33.156Z,37.5504933967,127.0729541189,44.7848816126,0.1264648437,-,13.0,1.75,-11.1926574759
,2024-11-25T09:14:34.157Z,37.5504939834,127.0729537836,44.7404480188,0.1003723144,-,12.875,1.75,-11.2190856985
,2024-11-25T09:14:35.156Z,37.5504940672,127.0729537836,44.7138977258,0.0537109375,-,12.6875,1.75,-11.3353271537
,2024-11-25T09:14:36.156Z,37.5504939834,127.0729537836,44.6980285852,0.0226898193,-,12.5,1.75,-11.1820983938
,2024-11-25T09:14:37.157Z,37.5504939834,127.0729537836,44.688568136,0.0092620849,-,12.625,1.6875,-11.2613525443
,2024-11-25T09:14:38.156Z,37.5504946959,127.0729535322,44.7633972376,0.0437164306,-,12.25,1.8125,-11.2666320853
,2024-11-25T09:14:39.156Z,37.5504947797,127.0729532807,44.8081054896,0.0339508056,-,12.1875,1.8125,-11.1503906301
,2024-11-25T09:14:40.157Z,37.5504947797,127.0729531969,44.834838888,0.0191040039,-,12.1875,1.875,-11.2825012259
,2024-11-25T09:14:41.157Z,37.5504946959,127.0729530293,44.8507995814,0.0117645263,-,12.125,1.75,-11.4568786674
,2024-11-25T09:14:42.157Z,37.5504946959,127.0729530293,44.8603210658,0.0058746337,-,12.125,1.75,-11.3142089896
,2024-11-25T09:14:43.157Z,37.5504949892,127.0729553762,44.8660278529,0.1016693115,-,12.1875,1.6875,-11.2507934622
,2024-11-25T09:14:44.157Z,37.550495073,127.0729559629,44.869415304,0.0790557861,-,12.1875,1.75,-11.3459167533
,2024-11-25T09:14:45.156Z,37.550495073,127.0729560468,44.8714599818,0.0421752929,-,12.3125,1.75,-11.4040527396
,2024-11-25T09:14:46.156Z,37.550495073,127.0729559629,44.8726806849,0.0176849365,-,12.4375,1.75,-11.3353271537
,2024-11-25T09:14:47.156Z,37.550495073,127.0729559629,44.8734131068,0.0054626464,-,12.4375,1.8125,-11.4040527396
,2024-11-25T09:14:48.157Z,37.5504957855,127.0729552924,44.7933349817,0.0464630127,-,12.5,1.875,-11.4040527396
,2024-11-25T09:14:49.156Z,37.5504958693,127.0729550409,44.7455139368,0.0365447998,-,12.5625,1.8125,-11.2825012259
,2024-11-25T09:14:50.157Z,37.5504959951,127.0729549571,44.7169189661,0.0199432373,-,12.6875,1.75,-11.3564758353
,2024-11-25T09:14:51.156Z,37.5504958693,127.0729550409,44.6998291223,0.0085144042,-,12.875,1.9375,-11.3353271537
,2024-11-25T09:14:52.157Z,37.5504958693,127.0729550409,44.6896362512,0.002746582,-,13.0625,2.0,-11.4251709037
,2024-11-25T09:14:53.157Z,37.5504958693,127.0729550409,44.6835327356,0.0003814697,-,13.5,2.0,-11.4991455131
,2024-11-25T09:14:54.157Z,37.5504931871,127.0729578908,44.6799011438,0.1915435791,-,13.4375,1.875,-11.5202941948
,2024-11-25T09:14:55.156Z,37.5504923908,127.0729586451,44.6777038782,0.1486206055,-,13.375,1.8125,-11.4938659721
,2024-11-25T09:14:56.156Z,37.5504923908,127.072958729,44.6763916223,0.0793762207,-,13.25,1.75,-11.4621582084
,2024-11-25T09:14:57.157Z,37.5504923908,127.0729586451,44.6756286829,0.0334930419,-,13.1875,1.75,-11.4093322807
,2024-11-25T09:14:58.157Z,37.5504928937,127.0729589804,44.6751709192,0.029006958,-,12.4375,1.75,-11.5889892632
,2024-11-25T09:14:59.157Z,37.5504930614,127.0729590642,44.674896261,0.0222167968,-,12.375,1.6875,-11.4621582084
,2024-11-25T09:15:00.156Z,37.5504930614,127.0729589804,44.6747131555,0.0103759765,-,12.375,1.75,-11.3670349174
,2024-11-25T09:15:01.156Z,37.5504930614,127.0729588966,44.6746216028,0.0045776367,-,12.375,1.6875,-11.5572814995
,2024-11-25T09:15:02.157Z,37.5504930614,127.0729588966,44.6745605676,0.0019226074,-,12.3125,1.75,-11.4674377494
,2024-11-25T09:15:03.157Z,37.5504937738,127.0729578908,44.6745300501,0.0579833984,-,12.25,1.75,-11.5150146537
,2024-11-25T09:15:04.156Z,37.5504938996,127.0729575555,44.6744995325,0.0438690185,-,12.3125,1.875,-11.5202941948
,2024-11-25T09:15:05.157Z,37.5504939834,127.0729575555,44.6744995325,0.0229339599,-,12.375,1.75,-11.5361633354
,2024-11-25T09:15:06.157Z,37.5504938996,127.0729575555,44.6744995325,0.0094146728,-,12.375,1.75,-11.5625610405
,2024-11-25T09:15:07.157Z,37.5504938996,127.0729576393,44.6744690149,0.0028686523,-,12.25,1.75,-11.5361633354
,2024-11-25T09:15:08.157Z,37.5504951988,127.0729581422,44.6744690149,0.0782012939,-,12.1875,1.6875,-11.5308532768
,2024-11-25T09:15:09.156Z,37.550495576,127.072958226,44.6744690149,0.0583190918,-,12.0625,1.8125,-11.5414428764
,2024-11-25T09:15:10.157Z,37.550495576,127.072958226,44.6744690149,0.0301513671,-,12.0,1.75,-11.4621582084
,2024-11-25T09:15:11.157Z,37.550495576,127.072958226,44.6744690149,0.0123291015,-,12.0,1.875,-11.5942688042
,2024-11-25T09:15:12.156Z,37.5504954921,127.072958226,44.6744690149,0.0038452148,-,12.1875,1.875,-11.3564758353
,2024-11-25T09:15:13.157Z,37.550492768,127.0729611597,44.6744690149,0.198059082,-,12.0625,1.8125,-11.478027349
,2024-11-25T09:15:14.157Z,37.5504919717,127.0729619979,44.6744690149,0.1519012451,-,12.3125,1.9375,-11.4833068901
,2024-11-25T09:15:15.156Z,37.5504918879,127.0729620817,44.6744690149,0.080657959,-,12.4375,1.875,-11.5889892632
,2024-11-25T09:15:16.156Z,37.5504919717,127.0729619979,44.6744690149,0.0336303711,-,12.5625,1.875,-11.5837097221
,2024-11-25T09:15:17.157Z,37.5504920975,127.0729618303,44.6744690149,0.0106811523,-,12.625,1.875,-11.5361633354
,2024-11-25T09:15:18.157Z,37.5504920975,127.0729607406,44.6744690149,0.0472869873,-,12.5625,1.875,-11.6154174858
,2024-11-25T09:15:19.157Z,37.5504920975,127.0729603215,44.6744690149,0.0367736816,-,12.5,1.75,-11.4938659721
,2024-11-25T09:15:20.158Z,37.5504920975,127.0729603215,44.6744690149,0.0195770263,-,12.5,1.75,-11.478027349
,2024-11-25T09:15:21.156Z,37.5504920975,127.0729603215,44.6744690149,0.0082092285,-,12.4375,1.8125,-11.5202941948
,2024-11-25T09:15:22.157Z,37.5504920975,127.0729600701,44.6744690149,0.0201416015,-,12.375,1.75,-11.478027349
,2024-11-25T09:15:23.156Z,37.5504922651,127.0729586451,44.754974386,0.0696258545,-,12.25,1.75,-11.5414428764
,2024-11-25T09:15:24.156Z,37.5504922651,127.0729583937,44.8030700892,0.0501556396,-,12.4375,1.6875,-11.6418457085
,2024-11-25T09:15:25.157Z,37.5504922651,127.072958226,44.8317871302,0.0263214111,-,12.625,1.6875,-11.4198913627
,2024-11-25T09:15:26.157Z,37.5504922651,127.0729583937,44.8489685267,0.0110931396,-,13.0,1.8125,-11.6206970268
,2024-11-25T09:15:27.157Z,37.5504922651,127.0729583937,44.8592224329,0.0032958984,-,13.3125,1.875,-11.5837097221
,2024-11-25T09:15:28.156Z,37.5504924747,127.0729578908,44.7848816126,0.0281677246,-,13.375,1.875,-11.4833068901
,2024-11-25T09:15:29.156Z,37.5504925585,127.0729577231,44.7404480188,0.0213623046,-,13.25,1.75,-11.5044555717
,2024-11-25T09:15:30.156Z,37.5504925585,127.0729576393,44.7138977258,0.0112609863,-,13.3125,1.75,-11.3459167533
,2024-11-25T09:15:31.157Z,37.5504925585,127.0729577231,44.6980285852,0.0046539306,-,13.0,1.6875,-11.4093322807
,2024-11-25T09:15:32.156Z,37.5504924747,127.0729576393,44.6885376184,0.006072998,-,12.625,1.75,-11.4621582084
,2024-11-25T09:15:33.156Z,37.5504931871,127.0729566335,44.6828918665,0.0579071045,-,12.5,1.8125,-11.4146118217
,2024-11-25T09:15:34.156Z,37.5504932709,127.072956382,44.6795044153,0.0467071533,-,12.375,1.8125,-11.3670349174
,2024-11-25T09:15:35.157Z,37.5504933967,127.0729561306,44.6774902551,0.0284118652,-,12.3125,1.875,-11.3247680716
,2024-11-25T09:15:36.156Z,37.5504932709,127.0729561306,44.676269552,0.0132904052,-,12.375,1.875,-11.2455139212
,2024-11-25T09:15:37.157Z,37.5504932709,127.0729562982,44.6755371301,0.0048980712,-,12.4375,1.875,-11.30361939
,2024-11-25T09:15:38.156Z,37.5504939834,127.0729555438,44.675109884,0.0475006103,-,12.5,1.9375,-11.3511962943
,2024-11-25T09:15:39.157Z,37.5504940672,127.07295546,44.6748657434,0.0354919433,-,12.3125,1.875,-11.3617553763
,2024-11-25T09:15:40.156Z,37.5504941929,127.0729553762,44.6747131555,0.0182800293,-,12.25,1.875,-11.2772216849
,2024-11-25T09:15:41.157Z,37.5504940672,127.07295546,44.6746216028,0.0073547363,-,12.1875,1.9375,-11.2560730032
,2024-11-25T09:15:42.157Z,37.5504941929,127.0729551247,44.6745605676,0.0170135498,-,12.125,1.875,-11.39346314
,2024-11-25T09:15:43.157Z,37.5504944863,127.0729546218,44.6745300501,0.034790039,-,11.875,1.6875,-11.3670349174
,2024-11-25T09:15:44.157Z,37.5504946959,127.0729544542,44.6745300501,0.0322113037,-,12.0625,1.6875,-11.2190856985
,2024-11-25T09:15:45.157Z,37.5504946959,127.0729543704,44.6744995325,0.0216522216,-,12.375,1.6875,-11.2772216849
,2024-11-25T09:15:46.156Z,37.5504946959,127.0729542866,44.6744995325,0.0138397216,-,12.8125,1.75,-11.2772216849
,2024-11-25T09:15:47.157Z,37.5504946959,127.0729542866,44.6744995325,0.0070190429,-,13.125,1.75,-11.2455139212
,2024-11-25T09:15:48.156Z,37.5504949892,127.0729535322,44.6744995325,0.0331726074,-,13.1875,1.6875,-11.3247680716
,2024-11-25T09:15:49.156Z,37.5504949892,127.0729534484,44.6744995325,0.0252380371,-,13.5,1.75,-11.2877807669
,2024-11-25T09:15:50.157Z,37.5504949892,127.0729533645,44.6744995325,0.016921997,-,13.75,1.8125,-11.1767883352
,2024-11-25T09:15:51.156Z,37.550495073,127.0729534484,44.6744995325,0.0068359375,-,13.875,1.875,-11.3406372123
,2024-11-25T09:15:52.157Z,37.550495073,127.0729534484,44.6744995325,0.0044860839,-,13.8125,1.9375,-11.3247680716
,2024-11-25T09:15:53.157Z,37.5504957855,127.0729533645,44.6744995325,0.0422973632,-,13.6875,1.75,-11.2613525443
,2024-11-25T09:15:54.157Z,37.5504959951,127.0729533645,44.6744995325,0.032333374,-,13.5625,1.75,-11.2719116263
,2024-11-25T09:15:55.157Z,37.5504960789,127.0729532807,44.6744995325,0.0179901123,-,13.4375,1.6875,-11.1556701712
,2024-11-25T09:15:56.157Z,37.5504960789,127.0729531969,44.6744995325,0.0101013183,-,13.4375,1.75,-11.3194885306
,2024-11-25T09:15:57.156Z,37.5504959951,127.0729530293,44.6744995325,0.0084228515,-,13.25,1.75,-11.3353271537
,2024-11-25T09:15:58.157Z,37.5504958693,127.0729540351,44.6744995325,0.0383605957,-,13.0,1.875,-11.2349243216
,2024-11-25T09:15:59.156Z,37.5504958693,127.0729542866,44.6744995325,0.0314941406,-,12.875,1.8125,-11.0658264211
,2024-11-25T09:16:00.157Z,37.5504958693,127.0729542866,44.6744995325,0.0136871337,-,12.8125,1.875,-11.2084960989
